Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-08143,2021-09-23,2021-09-27,First Class,CU-8676,Consumer,South,P-73339,Technology,Phones,Samsung Galaxy,10428.32,8,0.0,1468.17
CA-08144,2021-04-11,2021-04-13,Standard Class,CU-5551,Corporate,West,P-58145,Office Supplies,Binders,Avery Heavy Binders,1653.12,14,0.1,114.04
CA-08145,2022-09-10,2022-09-13,Standard Class,CU-1823,Consumer,Central,P-43177,Technology,Machines,Polycom ViewStation,5835.25,7,0.1,160.92
CA-08146,2023-08-20,2023-08-26,Same Day,CU-3961,Corporate,East,P-28257,Office Supplies,Supplies,Dixon Ticonderoga Pencils,383.06,1,0.0,-4.14
CA-08147,2023-11-02,2023-11-04,Second Class,CU-8434,Corporate,West,P-48990,Technology,Phones,Samsung Galaxy,5885.7,5,0.0,-301.15
CA-08148,2022-09-02,2022-09-03,Standard Class,CU-4169,Corporate,South,P-80908,Furniture,Furnishings,Tensor Lamp,802.87,1,0.3,63.4
CA-08149,2022-03-20,2022-03-22,First Class,CU-3949,Home Office,West,P-81279,Furniture,Chairs,Hon Executive Chair,1895.2,11,0.3,205.44
CA-08150,2022-03-22,2022-03-29,First Class,CU-3694,Consumer,Central,P-60641,Office Supplies,Envelopes,Wausau Astrobright Envelopes,2316.69,11,0.2,469.57
CA-08151,2023-04-30,2023-05-06,First Class,CU-5584,Consumer,Central,P-68860,Technology,Machines,Polycom ViewStation,5787.84,8,0.5,-455.5
CA-08152,2021-08-18,2021-08-19,First Class,CU-8583,Corporate,East,P-12827,Technology,Phones,Motorola Moto,1439.02,11,0.0,58.99
CA-08153,2023-11-28,2023-12-02,Standard Class,CU-9003,Consumer,Central,P-17126,Furniture,Tables,Bevis Computer Table,4763.26,11,0.2,-271.84
CA-08154,2020-02-24,2020-02-25,Second Class,CU-1936,Home Office,East,P-39354,Technology,Copiers,Xerox DocuCenter Copier,2851.62,3,0.0,530.04
CA-08155,2023-09-13,2023-09-14,Standard Class,CU-8345,Corporate,West,P-48690,Furniture,Bookcases,Bush Bookcases,4179.6,6,0.1,172.14
CA-08156,2023-04-17,2023-04-18,Second Class,CU-7639,Home Office,East,P-98414,Furniture,Furnishings,Tensor Lamp,5556.4,5,0.0,-394.79
CA-08157,2020-02-11,2020-02-17,Second Class,CU-9520,Consumer,Central,P-93510,Technology,Machines,Cisco TelePresence,328.28,2,0.0,-6.53
CA-08158,2022-07-17,2022-07-19,First Class,CU-7013,Corporate,West,P-61523,Furniture,Tables,Lesro Table,9112.28,13,0.3,-1862.83
CA-08159,2020-02-22,2020-02-24,Second Class,CU-2635,Corporate,Central,P-91571,Office Supplies,Storage,Tenex Shelf,3410.76,6,0.0,434.68
CA-08160,2021-04-21,2021-04-24,Same Day,CU-9406,Corporate,South,P-68380,Technology,Copiers,HP LaserJet Copier,1163.6,8,0.0,275.43
CA-08161,2021-02-15,2021-02-17,Same Day,CU-9420,Home Office,East,P-79481,Technology,Phones,Apple iPhone,13189.92,12,0.2,626.42
CA-08162,2023-07-25,2023-07-28,Second Class,CU-1847,Home Office,West,P-25657,Office Supplies,Appliances,Fellowes Shredder,3359.44,7,0.2,655.0
CA-08163,2021-03-17,2021-03-23,Second Class,CU-8271,Consumer,South,P-45853,Office Supplies,Art,Dixon Ticonderoga,51.36,1,0.2,7.58
CA-08164,2020-06-17,2020-06-19,First Class,CU-3034,Home Office,East,P-97748,Technology,Phones,Apple iPhone,10227.51,9,0.0,1006.6
CA-08165,2022-02-16,2022-02-21,Standard Class,CU-6807,Corporate,East,P-96083,Technology,Copiers,HP LaserJet Copier,4199.35,11,0.3,1110.25
CA-08166,2021-08-04,2021-08-06,Same Day,CU-4987,Consumer,Central,P-16148,Technology,Accessories,Logitech Mouse,2995.5,6,0.0,321.48
CA-08167,2022-09-22,2022-09-28,First Class,CU-9618,Corporate,East,P-14829,Technology,Copiers,HP LaserJet Copier,218.13,3,0.1,38.51
CA-08168,2023-01-22,2023-01-29,First Class,CU-1849,Home Office,West,P-55252,Technology,Copiers,Xerox DocuCenter Copier,3115.28,8,0.0,239.82
CA-08169,2023-12-24,2023-12-28,Same Day,CU-3425,Corporate,East,P-80670,Furniture,Chairs,Bretford Chair,2654.15,6,0.3,184.14
CA-08170,2020-05-24,2020-05-28,Standard Class,CU-5138,Home Office,South,P-25765,Office Supplies,Paper,Xerox Paper,3910.27,13,0.5,822.98
CA-08171,2020-08-06,2020-08-11,First Class,CU-9002,Consumer,West,P-78315,Technology,Copiers,HP LaserJet Copier,7149.6,9,0.2,1720.79
CA-08172,2023-12-13,2023-12-20,Second Class,CU-8615,Home Office,South,P-48356,Furniture,Chairs,Hon Executive Chair,1843.52,5,0.5,-38.24
CA-08173,2022-07-06,2022-07-10,Same Day,CU-8798,Home Office,South,P-19403,Technology,Machines,Polycom ViewStation,417.57,3,0.5,68.34
CA-08174,2022-11-13,2022-11-14,Standard Class,CU-2630,Consumer,Central,P-94422,Furniture,Bookcases,O'Sullivan Bookcase,444.38,9,0.2,-10.49
CA-08175,2023-09-12,2023-09-16,Same Day,CU-4898,Home Office,South,P-60065,Furniture,Chairs,Hon Executive Chair,1826.08,3,0.3,60.98
CA-08176,2021-04-08,2021-04-09,Second Class,CU-6805,Home Office,Central,P-44809,Technology,Machines,Cisco TelePresence,11178.64,8,0.0,263.11
CA-08177,2021-09-04,2021-09-08,Standard Class,CU-5822,Consumer,West,P-38157,Furniture,Bookcases,Bush Bookcases,3701.68,4,0.0,-205.2
CA-08178,2023-06-21,2023-06-23,First Class,CU-8759,Corporate,Central,P-25308,Technology,Machines,Cisco TelePresence,4614.14,6,0.2,-466.16
CA-08179,2022-10-22,2022-10-23,Second Class,CU-4011,Corporate,South,P-27498,Technology,Accessories,Logitech Mouse,2739.87,7,0.0,-22.29
CA-08180,2022-01-31,2022-02-01,First Class,CU-9870,Home Office,West,P-24786,Technology,Accessories,Kensington Keyboard,1786.1,12,0.1,270.79
CA-08181,2020-09-03,2020-09-09,Same Day,CU-3545,Home Office,Central,P-42384,Technology,Machines,Cisco TelePresence,5459.87,13,0.5,-509.11
CA-08182,2021-09-16,2021-09-21,Standard Class,CU-4583,Home Office,South,P-32669,Furniture,Furnishings,Tensor Lamp,1749.17,6,0.1,233.55
CA-08183,2023-12-16,2023-12-18,Same Day,CU-8398,Home Office,South,P-37856,Office Supplies,Labels,Avery Labels,161.76,12,0.2,41.08
CA-08184,2023-05-18,2023-05-19,Same Day,CU-5265,Corporate,East,P-55110,Furniture,Bookcases,Sauder Bookcases,6741.48,12,0.0,110.88
CA-08185,2023-12-12,2023-12-18,Standard Class,CU-9844,Consumer,South,P-99727,Technology,Machines,Cisco TelePresence,829.77,3,0.0,56.76
CA-08186,2023-06-24,2023-07-01,Standard Class,CU-1090,Consumer,West,P-76082,Furniture,Tables,Chromcraft Table,7156.69,11,0.2,-533.07
CA-08187,2020-12-03,2020-12-04,Second Class,CU-3567,Consumer,West,P-78438,Technology,Copiers,HP LaserJet Copier,14193.19,11,0.0,1552.32
CA-08188,2021-07-09,2021-07-14,Same Day,CU-8593,Corporate,South,P-39673,Technology,Machines,Cisco TelePresence,351.45,6,0.5,-37.46
CA-08189,2022-05-07,2022-05-13,Standard Class,CU-5455,Home Office,East,P-91752,Office Supplies,Labels,Mead File Folders Labels,77.46,6,0.0,22.09
CA-08190,2020-02-21,2020-02-27,First Class,CU-3929,Home Office,Central,P-39087,Office Supplies,Paper,Hammermill Paper,7457.27,12,0.3,1059.96
CA-08191,2022-04-21,2022-04-27,First Class,CU-2163,Corporate,East,P-94033,Technology,Copiers,Xerox DocuCenter Copier,2690.49,7,0.3,380.14
CA-08192,2023-04-14,2023-04-18,Same Day,CU-2355,Corporate,East,P-81607,Furniture,Chairs,Global Leather Chair,1589.06,7,0.2,22.53
CA-08193,2021-06-30,2021-07-01,First Class,CU-8903,Home Office,South,P-87978,Office Supplies,Supplies,Boston Pencil Sharpener,3751.99,11,0.0,338.89
CA-08194,2022-03-05,2022-03-06,Standard Class,CU-6385,Corporate,East,P-75638,Technology,Copiers,HP LaserJet Copier,10589.4,9,0.2,3610.58
CA-08195,2021-03-03,2021-03-10,Standard Class,CU-3532,Corporate,Central,P-53804,Office Supplies,Art,Fiskars Scissors,6856.05,10,0.5,808.6
CA-08196,2023-03-11,2023-03-12,Standard Class,CU-4435,Home Office,South,P-30862,Technology,Machines,Polycom ViewStation,7102.9,6,0.2,1462.0
CA-08197,2020-09-18,2020-09-22,Standard Class,CU-2227,Consumer,Central,P-15426,Technology,Phones,Samsung Galaxy,1938.48,6,0.0,164.64
CA-08198,2023-05-13,2023-05-18,Standard Class,CU-6187,Home Office,West,P-64814,Office Supplies,Paper,Xerox Paper,4086.17,11,0.0,986.12
CA-08199,2020-05-01,2020-05-07,Second Class,CU-1015,Consumer,East,P-67044,Technology,Machines,Cisco TelePresence,737.52,14,0.2,105.51
CA-08200,2023-11-01,2023-11-04,First Class,CU-9738,Home Office,Central,P-65697,Technology,Copiers,HP LaserJet Copier,2832.06,11,0.0,276.62
CA-08201,2023-11-06,2023-11-12,Same Day,CU-2278,Home Office,East,P-11542,Office Supplies,Fasteners,OIC Push Pins,6981.52,14,0.2,1648.29
CA-08202,2021-06-07,2021-06-14,Second Class,CU-9775,Consumer,South,P-38754,Furniture,Furnishings,Advantus Panel,6777.41,8,0.2,829.83
CA-08203,2021-06-19,2021-06-24,Same Day,CU-5627,Corporate,Central,P-89079,Office Supplies,Binders,Avery Heavy Binders,9603.72,7,0.0,123.93
CA-08204,2023-01-24,2023-01-30,Second Class,CU-8353,Consumer,West,P-39603,Technology,Phones,Apple iPhone,2747.61,3,0.0,225.42
CA-08205,2023-11-20,2023-11-27,First Class,CU-5911,Corporate,West,P-97424,Office Supplies,Storage,Eldon Jumbo Storage,4127.37,13,0.0,128.55
CA-08206,2022-04-12,2022-04-13,Standard Class,CU-8804,Consumer,South,P-82929,Furniture,Furnishings,Advantus Panel,4186.58,9,0.2,59.44
CA-08207,2020-06-18,2020-06-24,Same Day,CU-4758,Consumer,South,P-64430,Technology,Copiers,HP LaserJet Copier,2877.74,4,0.5,366.31
CA-08208,2020-06-15,2020-06-17,Second Class,CU-3472,Home Office,East,P-20738,Office Supplies,Paper,Hammermill Paper,7302.53,12,0.1,1550.94
CA-08209,2022-07-04,2022-07-08,Same Day,CU-4175,Consumer,East,P-80170,Office Supplies,Appliances,Hoover Stove,9149.18,11,0.1,367.26
CA-08210,2020-05-18,2020-05-22,Same Day,CU-8208,Consumer,East,P-45947,Technology,Accessories,Plantronics Headset,2657.3,10,0.0,426.64
CA-08211,2020-01-13,2020-01-20,Second Class,CU-4777,Consumer,East,P-92577,Furniture,Chairs,Bretford Chair,1568.81,12,0.1,89.01
CA-08212,2021-09-16,2021-09-21,First Class,CU-7432,Consumer,West,P-72149,Furniture,Tables,Bevis Computer Table,15243.06,14,0.0,-718.23
CA-08213,2022-06-06,2022-06-08,Standard Class,CU-7791,Home Office,East,P-60001,Technology,Machines,Polycom ViewStation,164.92,9,0.5,-10.13
CA-08214,2021-07-15,2021-07-16,Standard Class,CU-7698,Consumer,East,P-72863,Technology,Phones,Motorola Moto,1275.82,13,0.5,204.73
CA-08215,2021-09-25,2021-10-01,Same Day,CU-1110,Corporate,South,P-44885,Office Supplies,Supplies,Boston Pencil Sharpener,1691.1,10,0.5,410.32
CA-08216,2020-07-28,2020-07-31,Second Class,CU-9668,Corporate,East,P-53484,Technology,Accessories,Plantronics Headset,846.84,2,0.0,37.64
CA-08217,2020-12-26,2020-12-29,Standard Class,CU-1447,Corporate,Central,P-57166,Technology,Copiers,HP LaserJet Copier,4228.28,14,0.0,1100.99
CA-08218,2023-09-20,2023-09-24,Same Day,CU-4598,Home Office,Central,P-28996,Furniture,Furnishings,Eldon Shelf,11226.42,9,0.0,1261.3
CA-08219,2023-09-29,2023-10-04,Standard Class,CU-2996,Consumer,Central,P-22625,Furniture,Chairs,Global Leather Chair,1491.0,5,0.2,-117.4
CA-08220,2022-10-22,2022-10-26,Second Class,CU-9777,Home Office,South,P-17047,Office Supplies,Fasteners,OIC Staples,5640.95,7,0.0,1486.46
CA-08221,2023-09-30,2023-10-03,Second Class,CU-6618,Home Office,Central,P-48696,Furniture,Tables,Chromcraft Table,3834.85,5,0.0,-784.52
CA-08222,2020-11-24,2020-12-01,Same Day,CU-2201,Consumer,Central,P-84982,Furniture,Tables,Lesro Table,3022.9,10,0.0,-490.69
CA-08223,2020-02-21,2020-02-24,Same Day,CU-4946,Consumer,South,P-14651,Office Supplies,Supplies,Boston Pencil Sharpener,124.86,4,0.5,14.22
CA-08224,2020-02-17,2020-02-18,Standard Class,CU-1828,Corporate,East,P-45409,Office Supplies,Binders,Ibico Binders,3030.18,4,0.2,812.92
CA-08225,2022-11-21,2022-11-25,Same Day,CU-2797,Consumer,East,P-16114,Technology,Copiers,HP LaserJet Copier,2400.93,6,0.5,410.4
CA-08226,2022-05-25,2022-05-27,Standard Class,CU-5008,Home Office,West,P-57576,Office Supplies,Labels,Mead File Folders Labels,3167.7,9,0.3,759.87
CA-08227,2020-01-19,2020-01-25,Standard Class,CU-9127,Corporate,West,P-20144,Office Supplies,Art,Dixon Ticonderoga,147.98,2,0.0,36.97
CA-08228,2021-12-05,2021-12-10,First Class,CU-3395,Home Office,South,P-25866,Technology,Machines,Cisco TelePresence,11807.52,13,0.1,1930.39
CA-08229,2021-03-09,2021-03-14,Standard Class,CU-9705,Consumer,West,P-80936,Furniture,Chairs,Hon Executive Chair,6701.87,7,0.0,769.68
CA-08230,2021-08-24,2021-08-25,Standard Class,CU-3611,Corporate,South,P-56640,Technology,Copiers,HP LaserJet Copier,2325.13,13,0.2,46.32
CA-08231,2020-02-12,2020-02-16,Second Class,CU-9578,Consumer,South,P-51502,Furniture,Chairs,Hon Executive Chair,1727.04,5,0.3,130.78
CA-08232,2022-09-07,2022-09-11,Second Class,CU-2347,Home Office,East,P-60346,Furniture,Chairs,Hon Executive Chair,7166.8,9,0.1,109.25
CA-08233,2020-03-04,2020-03-05,First Class,CU-8897,Home Office,East,P-44169,Office Supplies,Binders,Cardinal Slant-D Binders,960.93,1,0.3,105.61
CA-08234,2023-07-02,2023-07-07,Same Day,CU-5794,Consumer,South,P-27744,Furniture,Tables,Chromcraft Table,378.32,4,0.0,31.19
CA-08235,2021-03-09,2021-03-16,Second Class,CU-7902,Consumer,East,P-58695,Office Supplies,Envelopes,Poly String-Tie Envelopes,551.99,1,0.0,124.65
CA-08236,2021-12-19,2021-12-25,Second Class,CU-5503,Corporate,West,P-74189,Office Supplies,Appliances,Hoover Stove,3839.04,3,0.0,70.92
CA-08237,2022-11-16,2022-11-20,First Class,CU-4783,Home Office,West,P-29097,Technology,Phones,Apple iPhone,7708.74,7,0.1,1741.42
CA-08238,2020-08-08,2020-08-10,Same Day,CU-8967,Home Office,West,P-83881,Office Supplies,Labels,Mead File Folders Labels,1132.68,9,0.3,259.85
CA-08239,2021-08-23,2021-08-30,Second Class,CU-2530,Corporate,East,P-98054,Furniture,Bookcases,O'Sullivan Bookcase,10421.64,9,0.0,-1442.25
CA-08240,2021-12-21,2021-12-28,Second Class,CU-3911,Corporate,West,P-87686,Office Supplies,Envelopes,Wausau Astrobright Envelopes,327.69,10,0.1,48.99
CA-08241,2021-06-26,2021-07-02,Same Day,CU-4995,Home Office,East,P-55002,Furniture,Furnishings,Tensor Lamp,1360.96,4,0.0,76.46
CA-08242,2022-04-12,2022-04-18,Standard Class,CU-8121,Corporate,East,P-49590,Furniture,Chairs,Hon Executive Chair,9839.79,10,0.1,-972.59
CA-08243,2020-11-08,2020-11-14,Second Class,CU-4796,Corporate,South,P-65888,Furniture,Chairs,Bretford Chair,9353.82,12,0.3,1478.92
CA-08244,2022-11-03,2022-11-06,Standard Class,CU-6722,Home Office,South,P-83631,Technology,Phones,Motorola Moto,2021.25,4,0.2,405.37
CA-08245,2021-01-23,2021-01-29,Same Day,CU-6137,Home Office,West,P-60391,Technology,Phones,Apple iPhone,3836.24,10,0.2,566.93
CA-08246,2022-07-07,2022-07-09,Same Day,CU-3364,Consumer,East,P-21117,Technology,Accessories,Kensington Keyboard,3462.86,9,0.3,427.48
CA-08247,2021-03-26,2021-04-01,Standard Class,CU-4312,Corporate,South,P-76632,Furniture,Bookcases,Sauder Bookcases,1621.28,8,0.5,-149.25
CA-08248,2022-09-30,2022-10-06,Second Class,CU-5890,Corporate,South,P-67909,Office Supplies,Labels,Avery Labels,4100.3,10,0.0,1015.08
CA-08249,2023-10-12,2023-10-19,Same Day,CU-9469,Home Office,East,P-71276,Furniture,Chairs,Global Leather Chair,1030.43,2,0.2,153.72
CA-08250,2023-01-12,2023-01-15,Same Day,CU-2150,Home Office,South,P-69058,Technology,Machines,Polycom ViewStation,1831.92,2,0.2,390.98
CA-08251,2020-06-15,2020-06-17,Standard Class,CU-2526,Consumer,West,P-28973,Office Supplies,Appliances,Avery Electric Razor,1132.8,2,0.0,144.41
CA-08252,2022-11-23,2022-11-25,Standard Class,CU-5679,Corporate,West,P-84897,Technology,Copiers,Xerox DocuCenter Copier,4239.52,5,0.2,294.05
CA-08253,2020-01-07,2020-01-10,Same Day,CU-4646,Consumer,East,P-65140,Office Supplies,Labels,Mead File Folders Labels,4640.35,11,0.0,1137.1
CA-08254,2022-05-12,2022-05-13,Same Day,CU-1608,Home Office,South,P-88025,Furniture,Furnishings,Tensor Lamp,3752.16,12,0.0,738.41
CA-08255,2020-12-03,2020-12-08,Same Day,CU-1918,Home Office,Central,P-97181,Furniture,Bookcases,Bush Bookcases,10504.91,13,0.0,-1116.26
CA-08256,2022-07-24,2022-07-29,Same Day,CU-3130,Home Office,West,P-10119,Office Supplies,Paper,Southworth Connoisseur,9129.1,10,0.0,1230.71
CA-08257,2020-05-02,2020-05-08,Standard Class,CU-3035,Home Office,East,P-44859,Furniture,Furnishings,Advantus Panel,347.69,7,0.0,32.28
CA-08258,2022-02-05,2022-02-11,First Class,CU-6722,Home Office,East,P-67009,Technology,Accessories,Logitech Mouse,13377.32,11,0.0,1262.92
CA-08259,2022-03-11,2022-03-13,Same Day,CU-7833,Home Office,West,P-81520,Office Supplies,Supplies,Boston Pencil Sharpener,7618.91,13,0.0,653.78
CA-08260,2022-09-08,2022-09-12,Second Class,CU-9127,Home Office,West,P-14169,Furniture,Chairs,Global Leather Chair,9521.6,8,0.0,64.38
CA-08261,2023-04-22,2023-04-27,Standard Class,CU-7545,Consumer,East,P-11085,Furniture,Chairs,Bretford Chair,4643.36,8,0.0,156.45
CA-08262,2022-10-03,2022-10-10,Same Day,CU-6944,Home Office,West,P-65333,Furniture,Tables,Bevis Computer Table,84.2,2,0.3,-2.02
CA-08263,2022-07-17,2022-07-24,Second Class,CU-9765,Corporate,South,P-81590,Technology,Copiers,Xerox DocuCenter Copier,6131.3,8,0.1,1173.97
CA-08264,2022-12-29,2023-01-05,First Class,CU-6795,Home Office,South,P-17385,Office Supplies,Appliances,Hoover Stove,4555.2,4,0.0,271.96
CA-08265,2023-12-11,2023-12-18,Same Day,CU-7764,Consumer,South,P-28012,Technology,Phones,Motorola Moto,15175.92,12,0.0,3309.17
CA-08266,2020-12-28,2020-12-30,Same Day,CU-6680,Corporate,East,P-43230,Office Supplies,Art,Fiskars Scissors,2084.85,5,0.0,289.61
CA-08267,2023-01-06,2023-01-08,Standard Class,CU-2048,Consumer,Central,P-56629,Technology,Machines,Polycom ViewStation,16262.82,14,0.0,3203.49
CA-08268,2023-05-21,2023-05-24,Standard Class,CU-2863,Consumer,Central,P-32469,Office Supplies,Labels,Mead File Folders Labels,11145.41,13,0.3,2775.11
CA-08269,2023-02-12,2023-02-15,Same Day,CU-2038,Home Office,West,P-27981,Technology,Accessories,Plantronics Headset,1548.98,2,0.0,270.89
CA-08270,2023-05-12,2023-05-19,First Class,CU-2706,Home Office,Central,P-23425,Furniture,Chairs,Global Leather Chair,1338.66,2,0.5,103.59
CA-08271,2020-03-09,2020-03-11,Same Day,CU-5165,Home Office,South,P-64120,Office Supplies,Storage,Fellowes File Cabinet,10767.42,9,0.0,108.37
CA-08272,2023-10-22,2023-10-23,Second Class,CU-3306,Home Office,West,P-59989,Office Supplies,Labels,Avery Labels,484.0,5,0.5,123.14
CA-08273,2021-06-10,2021-06-12,First Class,CU-1528,Home Office,South,P-96612,Technology,Accessories,Plantronics Headset,2741.58,9,0.5,544.96
CA-08274,2021-10-25,2021-10-30,First Class,CU-3601,Home Office,Central,P-83367,Office Supplies,Fasteners,OIC Staples,6663.72,7,0.2,1038.84
CA-08275,2023-07-07,2023-07-13,First Class,CU-5688,Home Office,East,P-58083,Technology,Machines,Polycom ViewStation,4353.8,11,0.0,334.39
CA-08276,2020-08-03,2020-08-04,Same Day,CU-5569,Corporate,Central,P-45135,Office Supplies,Labels,Mead File Folders Labels,4847.04,5,0.2,1186.18
CA-08277,2021-03-20,2021-03-27,First Class,CU-2864,Consumer,West,P-67309,Office Supplies,Storage,Fellowes File Cabinet,439.12,11,0.5,92.06
CA-08278,2020-07-03,2020-07-04,First Class,CU-5150,Corporate,West,P-87764,Technology,Copiers,HP LaserJet Copier,2369.1,12,0.5,641.2
CA-08279,2022-02-06,2022-02-13,Standard Class,CU-9935,Consumer,South,P-10371,Office Supplies,Paper,Xerox Paper,17459.96,14,0.0,2612.51
CA-08280,2020-06-13,2020-06-14,Same Day,CU-8111,Corporate,Central,P-23711,Office Supplies,Envelopes,Wausau Astrobright Envelopes,4331.94,3,0.0,754.05
CA-08281,2020-02-03,2020-02-07,Second Class,CU-3443,Corporate,South,P-47602,Technology,Phones,Motorola Moto,4347.98,11,0.1,636.44
CA-08282,2023-03-23,2023-03-24,Standard Class,CU-1315,Consumer,Central,P-32550,Furniture,Tables,Lesro Table,4352.43,7,0.2,-391.85
CA-08283,2022-01-03,2022-01-10,Same Day,CU-5624,Consumer,Central,P-45771,Furniture,Tables,Chromcraft Table,10852.92,9,0.0,-3070.11
CA-08284,2020-04-20,2020-04-22,First Class,CU-2786,Consumer,South,P-74576,Technology,Phones,Samsung Galaxy,3114.66,3,0.0,202.55
CA-08285,2020-11-16,2020-11-20,Standard Class,CU-7488,Corporate,South,P-62973,Furniture,Chairs,Global Leather Chair,1250.92,1,0.0,209.27
CA-08286,2022-01-03,2022-01-05,Second Class,CU-5188,Consumer,West,P-92834,Furniture,Furnishings,Tensor Lamp,1976.2,11,0.3,181.07
CA-08287,2022-02-12,2022-02-14,First Class,CU-2200,Consumer,Central,P-40502,Furniture,Bookcases,O'Sullivan Bookcase,4671.45,10,0.3,-328.17
CA-08288,2021-10-16,2021-10-18,Same Day,CU-8492,Home Office,Central,P-89732,Office Supplies,Storage,Tenex Shelf,2913.09,6,0.5,581.79
CA-08289,2022-02-25,2022-03-04,Same Day,CU-2222,Home Office,South,P-73794,Technology,Accessories,Logitech Mouse,2296.21,7,0.0,764.28
CA-08290,2020-07-22,2020-07-23,First Class,CU-9622,Corporate,South,P-45801,Technology,Phones,Samsung Galaxy,820.29,1,0.1,127.05
CA-08291,2023-01-05,2023-01-08,Standard Class,CU-6766,Corporate,East,P-23274,Furniture,Furnishings,Advantus Panel,9731.82,7,0.0,274.64
CA-08292,2022-02-17,2022-02-21,Same Day,CU-3959,Home Office,East,P-40855,Furniture,Tables,Chromcraft Table,1050.92,12,0.3,-196.98
CA-08293,2021-11-02,2021-11-04,First Class,CU-7462,Home Office,West,P-17853,Office Supplies,Binders,Cardinal Slant-D Binders,3062.67,6,0.5,378.23
CA-08294,2023-12-03,2023-12-04,Standard Class,CU-8391,Corporate,West,P-57902,Technology,Phones,Samsung Galaxy,9418.72,11,0.3,1264.37
CA-08295,2020-09-19,2020-09-26,Standard Class,CU-6025,Home Office,West,P-13210,Furniture,Tables,Chromcraft Table,218.54,14,0.0,-57.77
CA-08296,2020-05-28,2020-05-30,Second Class,CU-2691,Corporate,East,P-63051,Technology,Phones,Samsung Galaxy,3694.04,7,0.0,673.33
CA-08297,2020-08-18,2020-08-24,First Class,CU-1507,Consumer,Central,P-26135,Technology,Copiers,HP LaserJet Copier,5576.1,10,0.0,616.04
CA-08298,2023-05-18,2023-05-21,First Class,CU-3855,Home Office,West,P-34957,Furniture,Chairs,Bretford Chair,2365.52,8,0.5,-180.71
CA-08299,2022-10-26,2022-10-31,First Class,CU-2104,Home Office,Central,P-40615,Technology,Copiers,Xerox DocuCenter Copier,3464.28,3,0.2,813.59
